"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"15966","1703","1400000US48339692602","Census Tract 6926.02, Montgomery County, Texas"
"7918","774","1400000US48339692700","Census Tract 6927, Montgomery County, Texas"
"10179","909","1400000US48339692801","Census Tract 6928.01, Montgomery County, Texas"
"7720","787","1400000US48339692802","Census Tract 6928.02, Montgomery County, Texas"
"4924","639","1400000US48339692900","Census Tract 6929, Montgomery County, Texas"
"11141","1193","1400000US48339693000","Census Tract 6930, Montgomery County, Texas"
"6114","502","1400000US48339693101","Census Tract 6931.01, Montgomery County, Texas"
"4974","459","1400000US48339693102","Census Tract 6931.02, Montgomery County, Texas"
"8319","623","1400000US48339693200","Census Tract 6932, Montgomery County, Texas"
"8475","756","1400000US48339693300","Census Tract 6933, Montgomery County, Texas"
"4716","572","1400000US48339693400","Census Tract 6934, Montgomery County, Texas"
"5809","486","1400000US48339693500","Census Tract 6935, Montgomery County, Texas"
"4156","563","1400000US48339693600","Census Tract 6936, Montgomery County, Texas"
"13653","908","1400000US48339693700","Census Tract 6937, Montgomery County, Texas"
"4732","466","1400000US48339693800","Census Tract 6938, Montgomery County, Texas"
"13671","754","1400000US48339693900","Census Tract 6939, Montgomery County, Texas"
"12040","940","1400000US48339694000","Census Tract 6940, Montgomery County, Texas"
"13717","1410","1400000US48339694101","Census Tract 6941.01, Montgomery County, Texas"
"5474","613","1400000US48339694102","Census Tract 6941.02, Montgomery County, Texas"
"7885","737","1400000US48339694201","Census Tract 6942.01, Montgomery County, Texas"
"12609","957","1400000US48339694202","Census Tract 6942.02, Montgomery County, Texas"
"13619","918","1400000US48339694301","Census Tract 6943.01, Montgomery County, Texas"
"8150","612","1400000US48339694302","Census Tract 6943.02, Montgomery County, Texas"
"9676","796","1400000US48339694400","Census Tract 6944, Montgomery County, Texas"
"13777","940","1400000US48339694500","Census Tract 6945, Montgomery County, Texas"
"8745","682","1400000US48339694600","Census Tract 6946, Montgomery County, Texas"
"3175","314","1400000US48339694700","Census Tract 6947, Montgomery County, Texas"
"2212","404","1400000US48341950100","Census Tract 9501, Moore County, Texas"
"6764","478","1400000US48341950200","Census Tract 9502, Moore County, Texas"
"7800","544","1400000US48341950300","Census Tract 9503, Moore County, Texas"
"4623","464","1400000US48341950400","Census Tract 9504, Moore County, Texas"
"4542","369","1400000US48343950100","Census Tract 9501, Morris County, Texas"
"5083","333","1400000US48343950200","Census Tract 9502, Morris County, Texas"
"2748","303","1400000US48343950300","Census Tract 9503, Morris County, Texas"
"1252","135","1400000US48345950100","Census Tract 9501, Motley County, Texas"
"2993","307","1400000US48347950100","Census Tract 9501, Nacogdoches County, Texas"
"4650","478","1400000US48347950200","Census Tract 9502, Nacogdoches County, Texas"
"7581","453","1400000US48347950301","Census Tract 9503.01, Nacogdoches County, Texas"
"7229","724","1400000US48347950302","Census Tract 9503.02, Nacogdoches County, Texas"
"7346","492","1400000US48347950400","Census Tract 9504, Nacogdoches County, Texas"
"2549","342","1400000US48347950501","Census Tract 9505.01, Nacogdoches County, Texas"
"5079","496","1400000US48347950502","Census Tract 9505.02, Nacogdoches County, Texas"
"6766","484","1400000US48347950600","Census Tract 9506, Nacogdoches County, Texas"
"4263","410","1400000US48347950700","Census Tract 9507, Nacogdoches County, Texas"
"3910","530","1400000US48347950800","Census Tract 9508, Nacogdoches County, Texas"
"2374","304","1400000US48347950900","Census Tract 9509, Nacogdoches County, Texas"
"5606","569","1400000US48347951000","Census Tract 9510, Nacogdoches County, Texas"
"4993","425","1400000US48347951100","Census Tract 9511, Nacogdoches County, Texas"
"4045","485","1400000US48349970100","Census Tract 9701, Navarro County, Texas"
"5321","842","1400000US48349970200","Census Tract 9702, Navarro County, Texas"
"8304","648","1400000US48349970300","Census Tract 9703, Navarro County, Texas"
"4350","419","1400000US48349970400","Census Tract 9704, Navarro County, Texas"
"3929","397","1400000US48349970500","Census Tract 9705, Navarro County, Texas"
"3846","374","1400000US48349970600","Census Tract 9706, Navarro County, Texas"
"5576","438","1400000US48349970700","Census Tract 9707, Navarro County, Texas"
"1965","303","1400000US48349970800","Census Tract 9708, Navarro County, Texas"
"8473","681","1400000US48349970900","Census Tract 9709, Navarro County, Texas"
"3186","346","1400000US48349971000","Census Tract 9710, Navarro County, Texas"
"1953","372","1400000US48351950100","Census Tract 9501, Newton County, Texas"
"5665","537","1400000US48351950200","Census Tract 9502, Newton County, Texas"
"3151","412","1400000US48351950300","Census Tract 9503, Newton County, Texas"
"3145","412","1400000US48351950400","Census Tract 9504, Newton County, Texas"
"1824","218","1400000US48353950100","Census Tract 9501, Nolan County, Texas"
"4298","388","1400000US48353950200","Census Tract 9502, Nolan County, Texas"
"2002","236","1400000US48353950300","Census Tract 9503, Nolan County, Texas"
"4073","370","1400000US48353950400","Census Tract 9504, Nolan County, Texas"
"2707","178","1400000US48353950500","Census Tract 9505, Nolan County, Texas"
"1760","276","1400000US48355000500","Census Tract 5, Nueces County, Texas"
"6518","851","1400000US48355000600","Census Tract 6, Nueces County, Texas"
"4499","573","1400000US48355000700","Census Tract 7, Nueces County, Texas"
"4172","569","1400000US48355000800","Census Tract 8, Nueces County, Texas"
"4245","428","1400000US48355000900","Census Tract 9, Nueces County, Texas"
"3477","647","1400000US48355001000","Census Tract 10, Nueces County, Texas"
"1876","293","1400000US48355001100","Census Tract 11, Nueces County, Texas"
"4389","503","1400000US48355001200","Census Tract 12, Nueces County, Texas"
"4033","467","1400000US48355001300","Census Tract 13, Nueces County, Texas"
"4808","614","1400000US48355001400","Census Tract 14, Nueces County, Texas"
"4884","498","1400000US48355001500","Census Tract 15, Nueces County, Texas"
"5035","636","1400000US48355001601","Census Tract 16.01, Nueces County, Texas"
"3498","562","1400000US48355001602","Census Tract 16.02, Nueces County, Texas"
"7217","856","1400000US48355001701","Census Tract 17.01, Nueces County, Texas"
"1920","524","1400000US48355001702","Census Tract 17.02, Nueces County, Texas"
"6133","642","1400000US48355001801","Census Tract 18.01, Nueces County, Texas"
"2175","304","1400000US48355001802","Census Tract 18.02, Nueces County, Texas"
"9101","754","1400000US48355001902","Census Tract 19.02, Nueces County, Texas"
"3889","435","1400000US48355001903","Census Tract 19.03, Nueces County, Texas"
"4649","531","1400000US48355001904","Census Tract 19.04, Nueces County, Texas"
"4284","550","1400000US48355002001","Census Tract 20.01, Nueces County, Texas"
"3911","472","1400000US48355002002","Census Tract 20.02, Nueces County, Texas"
"3374","381","1400000US48355002101","Census Tract 21.01, Nueces County, Texas"
"3496","361","1400000US48355002102","Census Tract 21.02, Nueces County, Texas"
"5850","534","1400000US48355002200","Census Tract 22, Nueces County, Texas"
"4296","396","1400000US48355002301","Census Tract 23.01, Nueces County, Texas"
"4383","479","1400000US48355002303","Census Tract 23.03, Nueces County, Texas"
"4938","502","1400000US48355002304","Census Tract 23.04, Nueces County, Texas"
"6065","534","1400000US48355002400","Census Tract 24, Nueces County, Texas"
"4065","499","1400000US48355002500","Census Tract 25, Nueces County, Texas"
"2623","293","1400000US48355002601","Census Tract 26.01, Nueces County, Texas"
"2088","172","1400000US48355002602","Census Tract 26.02, Nueces County, Texas"
"3598","366","1400000US48355002603","Census Tract 26.03, Nueces County, Texas"
"5724","530","1400000US48355002703","Census Tract 27.03, Nueces County, Texas"
"5995","707","1400000US48355002704","Census Tract 27.04, Nueces County, Texas"
"5637","772","1400000US48355002705","Census Tract 27.05, Nueces County, Texas"
"3778","347","1400000US48355002706","Census Tract 27.06, Nueces County, Texas"
"917","207","1400000US48355002900","Census Tract 29, Nueces County, Texas"
"6346","731","1400000US48355003001","Census Tract 30.01, Nueces County, Texas"
"4340","395","1400000US48355003002","Census Tract 30.02, Nueces County, Texas"
"5201","559","1400000US48355003101","Census Tract 31.01, Nueces County, Texas"
"5645","558","1400000US48355003102","Census Tract 31.02, Nueces County, Texas"
"6339","466","1400000US48355003202","Census Tract 32.02, Nueces County, Texas"
"6130","638","1400000US48355003203","Census Tract 32.03, Nueces County, Texas"
"4277","332","1400000US48355003204","Census Tract 32.04, Nueces County, Texas"
"1314","290","1400000US48355003303","Census Tract 33.03, Nueces County, Texas"
"6440","555","1400000US48355003304","Census Tract 33.04, Nueces County, Texas"
"4509","567","1400000US48355003305","Census Tract 33.05, Nueces County, Texas"
"4757","505","1400000US48355003306","Census Tract 33.06, Nueces County, Texas"
"4292","419","1400000US48355003401","Census Tract 34.01, Nueces County, Texas"
"6374","602","1400000US48355003402","Census Tract 34.02, Nueces County, Texas"
"2088","217","1400000US48355003500","Census Tract 35, Nueces County, Texas"
"6230","724","1400000US48355003601","Census Tract 36.01, Nueces County, Texas"
"6154","538","1400000US48355003602","Census Tract 36.02, Nueces County, Texas"
"5047","506","1400000US48355003603","Census Tract 36.03, Nueces County, Texas"
"3383","268","1400000US48355003700","Census Tract 37, Nueces County, Texas"
"3925","176","1400000US48355005102","Census Tract 51.02, Nueces County, Texas"
"4652","406","1400000US48355005404","Census Tract 54.04, Nueces County, Texas"
"3762","327","1400000US48355005406","Census Tract 54.06, Nueces County, Texas"
"2961","367","1400000US48355005407","Census Tract 54.07, Nueces County, Texas"
"4846","463","1400000US48355005408","Census Tract 54.08, Nueces County, Texas"
"3938","286","1400000US48355005409","Census Tract 54.09, Nueces County, Texas"
"3829","403","1400000US48355005410","Census Tract 54.10, Nueces County, Texas"
"3631","332","1400000US48355005411","Census Tract 54.11, Nueces County, Texas"
"5621","371","1400000US48355005412","Census Tract 54.12, Nueces County, Texas"
"3107","358","1400000US48355005413","Census Tract 54.13, Nueces County, Texas"
"3051","210","1400000US48355005414","Census Tract 54.14, Nueces County, Texas"
"6174","517","1400000US48355005415","Census Tract 54.15, Nueces County, Texas"
"3855","320","1400000US48355005416","Census Tract 54.16, Nueces County, Texas"
"6209","428","1400000US48355005417","Census Tract 54.17, Nueces County, Texas"
"5898","685","1400000US48355005601","Census Tract 56.01, Nueces County, Texas"
"6788","752","1400000US48355005602","Census Tract 56.02, Nueces County, Texas"
"7022","429","1400000US48355005801","Census Tract 58.01, Nueces County, Texas"
"6810","662","1400000US48355005802","Census Tract 58.02, Nueces County, Texas"
"2997","487","1400000US48355005900","Census Tract 59, Nueces County, Texas"
"2171","323","1400000US48355006000","Census Tract 60, Nueces County, Texas"
"3576","194","1400000US48355006100","Census Tract 61, Nueces County, Texas"
"9104","974","1400000US48355006200","Census Tract 62, Nueces County, Texas"
"2747","294","1400000US48355006300","Census Tract 63, Nueces County, Texas"
"2687","335","1400000US48355006400","Census Tract 64, Nueces County, Texas"
"13","7","1400000US48355980000","Census Tract 9800, Nueces County, Texas"
"0","14","1400000US48355990000","Census Tract 9900, Nueces County, Texas"
"1263","248","1400000US48357950100","Census Tract 9501, Ochiltree County, Texas"
"3761","381","1400000US48357950300","Census Tract 9503, Ochiltree County, Texas"
"5107","352","1400000US48357950400","Census Tract 9504, Ochiltree County, Texas"
"2094","*****","1400000US48359950100","Census Tract 9501, Oldham County, Texas"
"3624","457","1400000US48361020200","Census Tract 202, Orange County, Texas"
"2760","276","1400000US48361020300","Census Tract 203, Orange County, Texas"
"3184","113","1400000US48361020500","Census Tract 205, Orange County, Texas"
"5010","566","1400000US48361020700","Census Tract 207, Orange County, Texas"
"1893","208","1400000US48361020800","Census Tract 208, Orange County, Texas"
"3692","444","1400000US48361020900","Census Tract 209, Orange County, Texas"
"2193","220","1400000US48361021000","Census Tract 210, Orange County, Texas"
"1814","284","1400000US48361021100","Census Tract 211, Orange County, Texas"
"4909","510","1400000US48361021200","Census Tract 212, Orange County, Texas"
"5785","626","1400000US48361021300","Census Tract 213, Orange County, Texas"
"3861","368","1400000US48361021400","Census Tract 214, Orange County, Texas"
"2377","310","1400000US48361021501","Census Tract 215.01, Orange County, Texas"
"6565","626","1400000US48361021502","Census Tract 215.02, Orange County, Texas"
"3590","488","1400000US48361021600","Census Tract 216, Orange County, Texas"
"1995","382","1400000US48361021700","Census Tract 217, Orange County, Texas"
"2529","407","1400000US48361021800","Census Tract 218, Orange County, Texas"
"7329","920","1400000US48361021900","Census Tract 219, Orange County, Texas"
"4206","554","1400000US48361022000","Census Tract 220, Orange County, Texas"
"4366","435","1400000US48361022200","Census Tract 222, Orange County, Texas"
"7440","675","1400000US48361022300","Census Tract 223, Orange County, Texas"
"4947","484","1400000US48361022400","Census Tract 224, Orange County, Texas"
"2827","334","1400000US48363000100","Census Tract 1, Palo Pinto County, Texas"
"2060","263","1400000US48363000200","Census Tract 2, Palo Pinto County, Texas"
"3960","460","1400000US48363000300","Census Tract 3, Palo Pinto County, Texas"
"5514","575","1400000US48363000400","Census Tract 4, Palo Pinto County, Texas"
"2041","278","1400000US48363000500","Census Tract 5, Palo Pinto County, Texas"
"3528","375","1400000US48363000600","Census Tract 6, Palo Pinto County, Texas"
"3055","356","1400000US48363000700","Census Tract 7, Palo Pinto County, Texas"
"3387","404","1400000US48363000800","Census Tract 8, Palo Pinto County, Texas"
"2168","329","1400000US48363000900","Census Tract 9, Palo Pinto County, Texas"
"4414","601","1400000US48365950100","Census Tract 9501, Panola County, Texas"
"3447","335","1400000US48365950200","Census Tract 9502, Panola County, Texas"
"3965","426","1400000US48365950300","Census Tract 9503, Panola County, Texas"
"6408","249","1400000US48365950400","Census Tract 9504, Panola County, Texas"
"2704","278","1400000US48365950500","Census Tract 9505, Panola County, Texas"
"2389","304","1400000US48365950600","Census Tract 9506, Panola County, Texas"
"5317","644","1400000US48367140101","Census Tract 1401.01, Parker County, Texas"
"5553","652","1400000US48367140102","Census Tract 1401.02, Parker County, Texas"
"7276","649","1400000US48367140200","Census Tract 1402, Parker County, Texas"
"6280","623","1400000US48367140300","Census Tract 1403, Parker County, Texas"
"7048","497","1400000US48367140403","Census Tract 1404.03, Parker County, Texas"
"7645","780","1400000US48367140405","Census Tract 1404.05, Parker County, Texas"
"10990","749","1400000US48367140407","Census Tract 1404.07, Parker County, Texas"
"4932","408","1400000US48367140408","Census Tract 1404.08, Parker County, Texas"
"3625","309","1400000US48367140409","Census Tract 1404.09, Parker County, Texas"
"4161","484","1400000US48367140410","Census Tract 1404.10, Parker County, Texas"
"4925","411","1400000US48367140411","Census Tract 1404.11, Parker County, Texas"
"8288","819","1400000US48367140501","Census Tract 1405.01, Parker County, Texas"
"4680","402","1400000US48367140502","Census Tract 1405.02, Parker County, Texas"
"7096","522","1400000US48367140601","Census Tract 1406.01, Parker County, Texas"
"10367","945","1400000US48367140602","Census Tract 1406.02, Parker County, Texas"
"7963","586","1400000US48367140703","Census Tract 1407.03, Parker County, Texas"
"10161","462","1400000US48367140704","Census Tract 1407.04, Parker County, Texas"
"8374","675","1400000US48367140705","Census Tract 1407.05, Parker County, Texas"
"9130","481","1400000US48367140706","Census Tract 1407.06, Parker County, Texas"
"4891","239","1400000US48369950200","Census Tract 9502, Parmer County, Texas"
"4827","239","1400000US48369950300","Census Tract 9503, Parmer County, Texas"
"2047","336","1400000US48371950100","Census Tract 9501, Pecos County, Texas"
"3272","388","1400000US48371950300","Census Tract 9503, Pecos County, Texas"
"4301","348","1400000US48371950400","Census Tract 9504, Pecos County, Texas"
"6195","395","1400000US48371950500","Census Tract 9505, Pecos County, Texas"
"5135","529","1400000US48373210101","Census Tract 2101.01, Polk County, Texas"
"6631","623","1400000US48373210102","Census Tract 2101.02, Polk County, Texas"
"6408","636","1400000US48373210203","Census Tract 2102.03, Polk County, Texas"
"5147","479","1400000US48373210204","Census Tract 2102.04, Polk County, Texas"
"3070","475","1400000US48373210205","Census Tract 2102.05, Polk County, Texas"
"3445","504","1400000US48373210206","Census Tract 2102.06, Polk County, Texas"
"3589","404","1400000US48373210301","Census Tract 2103.01, Polk County, Texas"
"4596","572","1400000US48373210302","Census Tract 2103.02, Polk County, Texas"
"5924","603","1400000US48373210400","Census Tract 2104, Polk County, Texas"
"4968","425","1400000US48373210500","Census Tract 2105, Polk County, Texas"
"2048","239","1400000US48375010100","Census Tract 101, Potter County, Texas"
"2162","145","1400000US48375010200","Census Tract 102, Potter County, Texas"
"1160","160","1400000US48375010300","Census Tract 103, Potter County, Texas"
"3177","333","1400000US48375010400","Census Tract 104, Potter County, Texas"
"1910","246","1400000US48375010600","Census Tract 106, Potter County, Texas"
"3359","291","1400000US48375010700","Census Tract 107, Potter County, Texas"
"2359","238","1400000US48375011000","Census Tract 110, Potter County, Texas"
"4305","398","1400000US48375011500","Census Tract 115, Potter County, Texas"
"4658","653","1400000US48375011600","Census Tract 116, Potter County, Texas"
"4040","640","1400000US48375011700","Census Tract 117, Potter County, Texas"
"3630","354","1400000US48375011800","Census Tract 118, Potter County, Texas"
"2835","350","1400000US48375011900","Census Tract 119, Potter County, Texas"
"1577","186","1400000US48375012000","Census Tract 120, Potter County, Texas"
"3892","433","1400000US48375012200","Census Tract 122, Potter County, Texas"
"2453","444","1400000US48375012600","Census Tract 126, Potter County, Texas"
"4888","506","1400000US48375012800","Census Tract 128, Potter County, Texas"
"1462","217","1400000US48375013000","Census Tract 130, Potter County, Texas"
"1477","219","1400000US48375013200","Census Tract 132, Potter County, Texas"
"5697","454","1400000US48375013300","Census Tract 133, Potter County, Texas"
"2540","253","1400000US48375013400","Census Tract 134, Potter County, Texas"
"4061","450","1400000US48375013900","Census Tract 139, Potter County, Texas"
"2885","347","1400000US48375014100","Census Tract 141, Potter County, Texas"
"5908","388","1400000US48375014300","Census Tract 143, Potter County, Texas"
"8069","344","1400000US48375014401","Census Tract 144.01, Potter County, Texas"
"5731","441","1400000US48375014500","Census Tract 145, Potter County, Texas"
"4535","489","1400000US48375014700","Census Tract 147, Potter County, Texas"
"2349","285","1400000US48375014800","Census Tract 148, Potter County, Texas"
"6528","670","1400000US48375014900","Census Tract 149, Potter County, Texas"
"7578","839","1400000US48375015000","Census Tract 150, Potter County, Texas"
"2473","314","1400000US48375015100","Census Tract 151, Potter County, Texas"
"2810","361","1400000US48375015200","Census Tract 152, Potter County, Texas"
"4805","649","1400000US48375015300","Census Tract 153, Potter County, Texas"
"2313","313","1400000US48375015400","Census Tract 154, Potter County, Texas"
"0","14","1400000US48375980000","Census Tract 9800, Potter County, Texas"
"2626","186","1400000US48377950100","Census Tract 9501, Presidio County, Texas"
"4349","186","1400000US48377950200","Census Tract 9502, Presidio County, Texas"
"6388","451","1400000US48379950100","Census Tract 9501, Rains County, Texas"
"5378","451","1400000US48379950200","Census Tract 9502, Rains County, Texas"
"2334","192","1400000US48381020100","Census Tract 201, Randall County, Texas"
"2185","228","1400000US48381020200","Census Tract 202, Randall County, Texas"
"1972","208","1400000US48381020300","Census Tract 203, Randall County, Texas"
"2132","159","1400000US48381020400","Census Tract 204, Randall County, Texas"
"3500","332","1400000US48381020500","Census Tract 205, Randall County, Texas"
"4172","382","1400000US48381020600","Census Tract 206, Randall County, Texas"
"6803","636","1400000US48381020800","Census Tract 208, Randall County, Texas"
"3022","345","1400000US48381020900","Census Tract 209, Randall County, Texas"
"2363","132","1400000US48381021000","Census Tract 210, Randall County, Texas"
"4725","409","1400000US48381021101","Census Tract 211.01, Randall County, Texas"
"2410","367","1400000US48381021102","Census Tract 211.02, Randall County, Texas"
"5199","389","1400000US48381021200","Census Tract 212, Randall County, Texas"
"5631","501","1400000US48381021300","Census Tract 213, Randall County, Texas"
"5090","286","1400000US48381021500","Census Tract 215, Randall County, Texas"
"4943","421","1400000US48381021602","Census Tract 216.02, Randall County, Texas"
"2115","191","1400000US48381021603","Census Tract 216.03, Randall County, Texas"
"3721","485","1400000US48381021604","Census Tract 216.04, Randall County, Texas"
"1864","111","1400000US48381021605","Census Tract 216.05, Randall County, Texas"
"5244","293","1400000US48381021606","Census Tract 216.06, Randall County, Texas"
"8836","562","1400000US48381021608","Census Tract 216.08, Randall County, Texas"
"5046","459","1400000US48381021609","Census Tract 216.09, Randall County, Texas"
"5065","477","1400000US48381021702","Census Tract 217.02, Randall County, Texas"
"5994","623","1400000US48381021703","Census Tract 217.03, Randall County, Texas"
"8792","608","1400000US48381021704","Census Tract 217.04, Randall County, Texas"
"6686","477","1400000US48381021801","Census Tract 218.01, Randall County, Texas"
"5790","408","1400000US48381021802","Census Tract 218.02, Randall County, Texas"
"5384","371","1400000US48381021900","Census Tract 219, Randall County, Texas"
"6913","444","1400000US48381022001","Census Tract 220.01, Randall County, Texas"
"6095","579","1400000US48381022002","Census Tract 220.02, Randall County, Texas"
"3766","*****","1400000US48383950100","Census Tract 9501, Reagan County, Texas"
"3408","*****","1400000US48385950100","Census Tract 9501, Real County, Texas"
"2381","283","1400000US48387950100","Census Tract 9501, Red River County, Texas"
"4370","311","1400000US48387950500","Census Tract 9505, Red River County, Texas"
"2968","285","1400000US48387950600","Census Tract 9506, Red River County, Texas"
"2452","261","1400000US48387950700","Census Tract 9507, Red River County, Texas"
"4295","368","1400000US48389950100","Census Tract 9501, Reeves County, Texas"
"3074","501","1400000US48389950200","Census Tract 9502, Reeves County, Texas"
"1937","276","1400000US48389950300","Census Tract 9503, Reeves County, Texas"
"4844","575","1400000US48389950400","Census Tract 9504, Reeves County, Texas"
"1342","327","1400000US48389950500","Census Tract 9505, Reeves County, Texas"
"3714","223","1400000US48391950200","Census Tract 9502, Refugio County, Texas"
"3431","223","1400000US48391950400","Census Tract 9504, Refugio County, Texas"
"805","102","1400000US48393950100","Census Tract 9501, Roberts County, Texas"
"1773","230","1400000US48395960100","Census Tract 9601, Robertson County, Texas"
"1757","267","1400000US48395960200","Census Tract 9602, Robertson County, Texas"
"4764","373","1400000US48395960300","Census Tract 9603, Robertson County, Texas"
"3401","344","1400000US48395960400","Census Tract 9604, Robertson County, Texas"
"5295","284","1400000US48395960500","Census Tract 9605, Robertson County, Texas"
"6774","350","1400000US48397040101","Census Tract 401.01, Rockwall County, Texas"
"7753","466","1400000US48397040102","Census Tract 401.02, Rockwall County, Texas"
"7114","475","1400000US48397040200","Census Tract 402, Rockwall County, Texas"
"6103","384","1400000US48397040301","Census Tract 403.01, Rockwall County, Texas"
"8485","578","1400000US48397040302","Census Tract 403.02, Rockwall County, Texas"
"13715","659","1400000US48397040401","Census Tract 404.01, Rockwall County, Texas"
"13096","737","1400000US48397040402","Census Tract 404.02, Rockwall County, Texas"
"6686","498","1400000US48397040503","Census Tract 405.03, Rockwall County, Texas"
"7059","442","1400000US48397040504","Census Tract 405.04, Rockwall County, Texas"
"11257","603","1400000US48397040505","Census Tract 405.05, Rockwall County, Texas"
"9133","555","1400000US48397040506","Census Tract 405.06, Rockwall County, Texas"
"1242","171","1400000US48399950100","Census Tract 9501, Runnels County, Texas"
"2600","211","1400000US48399950200","Census Tract 9502, Runnels County, Texas"
"1963","165","1400000US48399950500","Census Tract 9505, Runnels County, Texas"
"4472","207","1400000US48399950600","Census Tract 9506, Runnels County, Texas"
"6022","649","1400000US48401950100","Census Tract 9501, Rusk County, Texas"
"3323","415","1400000US48401950200","Census Tract 9502, Rusk County, Texas"
"6390","473","1400000US48401950300","Census Tract 9503, Rusk County, Texas"
"5546","478","1400000US48401950400","Census Tract 9504, Rusk County, Texas"
"5121","512","1400000US48401950501","Census Tract 9505.01, Rusk County, Texas"
"4196","551","1400000US48401950502","Census Tract 9505.02, Rusk County, Texas"
"2483","292","1400000US48401950600","Census Tract 9506, Rusk County, Texas"
"5483","373","1400000US48401950700","Census Tract 9507, Rusk County, Texas"
"4072","316","1400000US48401950800","Census Tract 9508, Rusk County, Texas"
"3387","339","1400000US48401950900","Census Tract 9509, Rusk County, Texas"
"2563","404","1400000US48401951000","Census Tract 9510, Rusk County, Texas"
"2715","307","1400000US48401951100","Census Tract 9511, Rusk County, Texas"
"2454","321","1400000US48401951200","Census Tract 9512, Rusk County, Texas"
"2599","314","1400000US48403950100","Census Tract 9501, Sabine County, Texas"
"3081","360","1400000US48403950200","Census Tract 9502, Sabine County, Texas"
"4791","353","1400000US48403950300","Census Tract 9503, Sabine County, Texas"
"2941","349","1400000US48405950100","Census Tract 9501, San Augustine County, Texas"
"2710","291","1400000US48405950200","Census Tract 9502, San Augustine County, Texas"
"2635","351","1400000US48405950300","Census Tract 9503, San Augustine County, Texas"
"7305","801","1400000US48407200101","Census Tract 2001.01, San Jacinto County, Texas"
"11071","1019","1400000US48407200102","Census Tract 2001.02, San Jacinto County, Texas"
"5054","670","1400000US48407200200","Census Tract 2002, San Jacinto County, Texas"
"4750","617","1400000US48407200300","Census Tract 2003, San Jacinto County, Texas"
"3549","286","1400000US48409010201","Census Tract 102.01, San Patricio County, Texas"
"4841","464","1400000US48409010202","Census Tract 102.02, San Patricio County, Texas"
"4652","500","1400000US48409010301","Census Tract 103.01, San Patricio County, Texas"
"5171","383","1400000US48409010302","Census Tract 103.02, San Patricio County, Texas"
"1977","266","1400000US48409010500","Census Tract 105, San Patricio County, Texas"
"5841","555","1400000US48409010601","Census Tract 106.01, San Patricio County, Texas"
"4126","431","1400000US48409010602","Census Tract 106.02, San Patricio County, Texas"
"2769","247","1400000US48409010603","Census Tract 106.03, San Patricio County, Texas"
"2939","315","1400000US48409010604","Census Tract 106.04, San Patricio County, Texas"
"4246","551","1400000US48409010700","Census Tract 107, San Patricio County, Texas"
"4083","362","1400000US48409010800","Census Tract 108, San Patricio County, Texas"
"5061","601","1400000US48409010900","Census Tract 109, San Patricio County, Texas"
"6643","579","1400000US48409011000","Census Tract 110, San Patricio County, Texas"
"3028","385","1400000US48409011100","Census Tract 111, San Patricio County, Texas"
"3139","374","1400000US48409011200","Census Tract 112, San Patricio County, Texas"
"4943","112","1400000US48409011300","Census Tract 113, San Patricio County, Texas"
"2611","256","1400000US48411950100","Census Tract 9501, San Saba County, Texas"
"3380","256","1400000US48411950200","Census Tract 9502, San Saba County, Texas"
"2983","*****","1400000US48413950300","Census Tract 9503, Schleicher County, Texas"
"4857","472","1400000US48415950100","Census Tract 9501, Scurry County, Texas"
"1415","239","1400000US48415950200","Census Tract 9502, Scurry County, Texas"
"5767","442","1400000US48415950300","Census Tract 9503, Scurry County, Texas"
"5057","478","1400000US48415950600","Census Tract 9506, Scurry County, Texas"
"3296","*****","1400000US48417950300","Census Tract 9503, Shackelford County, Texas"
"4622","411","1400000US48419950100","Census Tract 9501, Shelby County, Texas"
"3767","478","1400000US48419950200","Census Tract 9502, Shelby County, Texas"
"4814","482","1400000US48419950300","Census Tract 9503, Shelby County, Texas"
"5642","283","1400000US48419950400","Census Tract 9504, Shelby County, Texas"
"3335","468","1400000US48419950500","Census Tract 9505, Shelby County, Texas"
"3169","394","1400000US48419950600","Census Tract 9506, Shelby County, Texas"
"3059","*****","1400000US48421950200","Census Tract 9502, Sherman County, Texas"
"5914","543","1400000US48423000100","Census Tract 1, Smith County, Texas"
"4467","518","1400000US48423000201","Census Tract 2.01, Smith County, Texas"
"2021","347","1400000US48423000202","Census Tract 2.02, Smith County, Texas"
"5494","659","1400000US48423000300","Census Tract 3, Smith County, Texas"
"2436","277","1400000US48423000400","Census Tract 4, Smith County, Texas"
"2971","451","1400000US48423000500","Census Tract 5, Smith County, Texas"
"2373","398","1400000US48423000600","Census Tract 6, Smith County, Texas"
"3774","580","1400000US48423000700","Census Tract 7, Smith County, Texas"
"6194","766","1400000US48423000800","Census Tract 8, Smith County, Texas"
"5166","451","1400000US48423000900","Census Tract 9, Smith County, Texas"
"5519","605","1400000US48423001000","Census Tract 10, Smith County, Texas"
"4009","472","1400000US48423001101","Census Tract 11.01, Smith County, Texas"
"2716","228","1400000US48423001102","Census Tract 11.02, Smith County, Texas"
"3686","325","1400000US48423001200","Census Tract 12, Smith County, Texas"
"2302","238","1400000US48423001300","Census Tract 13, Smith County, Texas"
"8921","903","1400000US48423001401","Census Tract 14.01, Smith County, Texas"
"7933","829","1400000US48423001403","Census Tract 14.03, Smith County, Texas"
